Date,AMZN-Close/Last,AMZN-Volume,AMZN-Open,AMZN-High,AMZN-Low,AAL-Close/Last,AAL-Volume,AAL-Open,AAL-High,AAL-Low,MAR-Close/Last,MAR-Volume,MAR-Open,MAR-High,MAR-Low,NFLX-Close/Last,NFLX-Volume,NFLX-Open,NFLX-High,NFLX-Low
06/20/2018,1750.08,4320836,1742.5,1762.93,1741.36,42.03,4930517,41.65,42.34,41.35,135.99,1794920,136.75,138.22,135.83,416.76,16453370,415.15,419.4675,409.6
06/19/2018,1734.78,4278496,1709.04,1736.11,1700.39,41.51,5570945,42.03,42.21,41.09,136.58,1363908,137.14,137.52,135.5,404.98,16673810,389.5,405.29,388.5
06/18/2018,1723.79,3094110,1706.26,1726.7404,1702.56,42.44,5365658,42.63,42.68,41.94,138.67,826478,137.82,138.86,137.501,390.4,6800984,387.72,393.16,386.5
06/15/2018,1715.97,4729101,1714,1720.87,1708.52,42.77,7030966,43.06,43.11,42.32,138.83,2291412,139,139.19,137.22,391.98,13569210,390.71,398.86,387.51
06/14/2018,1723.86,3157127,1713.48,1724.7999,1708.87,43.08,4019299,43.06,43.49,42.8,138.75,1214473,138.7,139.39,138.15,392.87,14549540,384.27,395.03,383.25
06/13/2018,1704.86,3315258,1702.81,1713.75,1700.12,42.92,5981800,43.39,43.69,42.83,138.35,1658629,140,140.48,137.76,379.93,18186020,367.53,384.2537,364.11
06/12/2018,1698.75,2203056,1693,1699.51,1691.5235,43.41,5145457,44.23,44.3,43.09,139.86,1343840,139.56,140.42,139.24,363.83,4220072,363.6,365.98,362
06/11/2018,1689.12,2317881,1681.51,1694.2436,1680.5923,44.16,6419280,43.25,44.93,43.25,139.14,1802706,138.04,139.84,137.745,361.45,4415776,361.88,365.67,360.91
06/08/2018,1683.99,2949020,1681.12,1689.44,1673.01,43.11,6272933,43.96,43.969,42.96,138.38,1609216,139.48,139.62,137.94,360.57,5222873,358.06,362.39,356.25
06/07/2018,1689.3,3756128,1698.558,1699.9,1676.105,43.84,3728897,44.28,44.48,43.45,139.44,1622597,141.66,142.1896,139.01,361.4,8260323,368.54,368.7,357.8
06/06/2018,1695.75,5466032,1704.51,1714.5,1686.47,44.19,6490281,43.45,44.23,42.88,141.57,2112918,137.97,141.72,137.7,367.45,7700033,367.7848,369.6799,363.33
06/05/2018,1696.35,4733275,1672.99,1699,1670.06,44.18,4973691,44.78,45.0213,43.81,138.22,1331688,138.5,139.8399,137.84,365.8,8346886,363.32,369.83,361.4124
06/04/2018,1665.27,3178387,1648.9,1665.68,1645.49,44.86,5676598,44.04,45.01,43.96,138.69,1277663,138.82,138.99,137.41,361.81,7662865,362.685,363,355.51
06/01/2018,1641.54,3302466,1637.03,1646.7299,1635.09,44,5470991,44.05,44.09,43.35,138.34,1558270,136.58,138.99,135.71,359.93,7102421,353.88,359.99,352.82
05/31/2018,1629.62,3157622,1623,1635,1621.35,43.54,8538359,43.4,44.71,42.97,135.36,2316284,136.32,136.75,134.66,351.6,6906813,353.8,355.53,350.21
05/30/2018,1624.89,2892704,1618.1,1626,1612.93,43.3,5445556,43.68,43.825,42.66,136.27,1262972,135.02,136.94,134.6,353.54,5658169,352.37,354,349.26
05/29/2018,1612.87,3837381,1600.709,1621.79,1600.15,43.59,4522139,44.6,45.15,43.22,134.55,2011676,136.32,136.86,134.07,349.73,9700413,351.5,356.1,346.71
05/25/2018,1610.15,2624784,1603,1614.12,1600.4474,44.91,6515805,43.82,45.82,43.8,137.97,1396668,137.81,139.18,137.27,351.29,7801602,349.9,354.36,348.83
05/24/2018,1603.07,3383788,1598.03,1608.24,1588.38,43.56,3854496,42.94,43.89,42.7584,137.87,1503003,137.43,138.365,137.25,349.29,14493130,344.34,354,341.12
05/23/2018,1601.86,3348540,1571.05,1601.86,1566.34,42.8,3911251,42.64,42.87,42.27,137.59,1059649,136.76,137.84,136.76,344.72,10021210,329.04,345,328.09
05/22/2018,1581.4,2053733,1589.89,1589.89,1575.25,42.88,6889157,44.5,45.04,42.83,137.78,1099409,139.39,139.39,137.5,331.62,5916643,334.05,336.63,331.15
05/21/2018,1585.46,2840655,1585,1592.05,1575,44.28,4930221,43.74,44.7939,43.63,138.8,1101398,138.88,139.84,137.98,331.82,6596446,327.11,331.88,325.45
05/18/2018,1574.37,2612564,1581.33,1583.5903,1572.1,43.38,4216019,43.56,43.76,43.035,138.52,1444562,139.47,139.47,137.72,324.18,3574961,324.9,326.42,322.8
05/17/2018,1581.76,2131238,1580.56,1594.04,1573,43.63,5325611,43.9,44.512,43.49,138.29,1894560,139.89,140.01,138.05,325.22,4927856,327.53,330.45,323.1734
05/16/2018,1587.28,2535458,1577.5,1594.43,1576.67,44.06,7492539,43.13,44.91,43.04,140.44,1620222,139.21,141.61,138.61,328.19,3664326,326.28,329.72,325.14
05/15/2018,1576.12,5066420,1587.8047,1587.8047,1565.2201,43.19,6898831,42.02,43.4,41.6,138.86,1492672,139,139.14,137.84,326.13,4739263,325.94,326.94,322.434
05/14/2018,1601.54,2460302,1604,1611.18,1600.05,42.46,4201556,42.75,43.09,42.2,139.35,1845416,139.91,140.2792,138.96,328.53,4086250,327.25,330.5038,327.04
05/11/2018,1602.91,2258583,1610.99,1611.1,1597.891,42.6,6064907,42.08,42.66,42.02,139.82,1509102,138.88,140.11,138.18,326.46,4584430,329.65,331.26,324.87
05/10/2018,1609.08,2785394,1608.475,1615.6,1603.44,42.04,7930666,41.51,42.46,41.51,138.57,2114771,138.12,138.99,137.395,329.6,5232784,331.5,332.055,327.3438
05/09/2018,1608,3628661,1600,1608,1592,41.5,8269978,42.93,43.16,41.47,137.9,3997762,138.43,139.1655,134.245,330.3,5623407,328.79,331.95,327.51
05/08/2018,1592.39,3033526,1595,1596.88,1582.51,43,7738282,42.33,44.01,42.33,139.31,3751769,136.53,139.45,136,326.89,4694953,325.9,327.348,323.05
05/07/2018,1600.14,3793376,1589.337,1606.949,1587.83,42.44,5337857,42.92,43.23,42.1235,136.64,2328394,136.58,137.25,135.85,326.26,7121198,321.9947,329.0234,319.34
05/04/2018,1580.95,3414088,1562.45,1584.9,1562.19,42.86,5540588,41.75,43.45,41.75,135.85,2778430,133.92,137.06,133.18,320.09,8204203,308.71,320.98,307.67
05/03/2018,1572.075,4235885,1560.01,1574.8,1546.02,42.11,4691108,42.25,42.49,41.54,134.64,2471188,133.4,135.19,130.72,311.69,6037386,312.59,312.59,305.73
05/02/2018,1569.68,4252230,1580.98,1588.4992,1566.36,42.24,6313560,43.23,43.41,42.19,134.16,2324233,137.12,137.72,134.01,313.36,5577613,311.65,317.1,310.4034
05/01/2018,1582.26,4551661,1563.22,1585,1552.18,43.36,5339794,42.86,43.46,42.56,137.6,1046617,136.19,137.76,135.49,313.3,6014838,310.36,313.48,306.69
04/30/2018,1566.13,5421282,1582.5,1596,1560.941,42.93,6454119,43.5,43.81,42.76,136.68,1104559,138.12,139.48,136.4701,312.46,6066764,311.07,317.88,310.118
04/27/2018,1572.62,13025430,1634.01,1638.1,1567.386,43.4,6946423,42.55,43.48,42.325,137.42,1112751,137.28,139,136.56,311.76,7070118,316.25,317.45,306.5
04/26/2018,1517.96,8309864,1485.01,1529.42,1478.5,42.37,20515000,43.49,43.8,40.65,137.76,1237891,138.16,138.8,136.22,313.98,9223707,310,316.63,305.58
04/25/2018,1460.17,6365989,1458,1469.99,1415.02,45.25,7834387,45.67,45.93,43.89,137.24,1112314,136.39,137.79,135.28,305.76,14763940,306.37,309.98,292.615
04/24/2018,1460.09,7470059,1535.8,1539.5,1448.4475,45.69,3953345,46.72,47.17,45.11,136.9,1561700,138.84,139.5,135.36,307.02,13873450,319.217,320.249,302.31
04/23/2018,1517.86,4447801,1546.6947,1548,1503.4103,46.68,4189923,46.85,47.19,46.12,137.63,843335,137.9,138.79,136.82,318.69,8871631,329.15,331.22,317.08
04/20/2018,1527.49,5520642,1561.1999,1561.1999,1516.093,46.78,5309610,46.91,47.24,46.4358,137.48,1376054,137.15,138.25,136.73,327.77,9116941,332.22,336.51,326
04/19/2018,1556.91,6483967,1543.22,1568.52,1539.06,46.88,5758268,47.53,47.77,46.41,137.62,1149616,137.93,138.65,136.99,332.7,8420032,332.88,335.31,326.77
04/18/2018,1527.84,5091677,1514.65,1533.8,1504.11,47.76,9169019,46.5,48.38,46.05,138.31,1612196,136.88,139.19,136.69,334.52,11175190,336.3,338.82,331.1
04/17/2018,1503.83,5008532,1462.295,1507.19,1457.0219,45.75,6956305,46.75,47.03,45.62,136.81,2928183,134.67,137.55,134.46,336.06,33811180,329.66,338.62,323.77
04/16/2018,1441.5,2773836,1445,1447,1427.48,46.4,4513976,46.13,46.94,45.81,133.47,1501463,132.05,134.28,131.92,307.78,19782250,315.99,316.1,304
04/13/2018,1430.79,3637586,1449.136,1459.7808,1424.52,45.87,5225600,46.75,47.05,45.75,131.06,1352666,133.54,133.93,130.51,311.65,12001850,317.29,317.49,308.23
04/12/2018,1448.5,3116939,1439.5,1452.12,1435.06,46.57,7030175,46.03,46.8,45.505,133.01,2899484,132.51,133.7,131.86,309.25,10206660,309.719,311.13,306.75
04/11/2018,1427.05,3544449,1439.44,1448.7758,1424.89,45.4,10143060,47.15,47.46,45.37,132.03,3893071,130.75,133.64,130.75,303.67,14839040,302.885,311.64,301.82
04/10/2018,1436.22,4258358,1431.99,1438.38,1415.7,47.46,12809030,50.52,50.57,47.21,129.84,3656316,132.46,132.83,128.97,298.07,10669840,297.68,298.95,291.69
04/09/2018,1406.08,4193564,1425.03,1438.48,1402.571,49.82,4314293,50.5,50.86,49.74,130.72,2449652,131.9,133.27,130.57,289.93,9833068,291.77,299.55,289.12
04/06/2018,1405.23,5838758,1429.97,1452.502,1400.26,50.29,4266927,51.71,51.96,49.81,130.93,2619734,133.15,134.23,129.53,288.85,11362890,289.1,298.85,285.65
04/05/2018,1451.75,6305513,1441.99,1459.5575,1427.07,52.14,3023066,52.5,53.08,51.83,134.44,2903376,136.91,138.41,133.23,293.97,10569180,293.15,299.16,289.11
04/04/2018,1410.57,6942485,1358.24,1415.39,1352.88,52.04,3954922,50.6,52.1,50.51,135.81,3194397,130.87,136.15,130.42,288.94,12892670,273.63,290.31,271.2239
04/03/2018,1392.05,10212940,1391.38,1414,1355.33,51.47,3862894,50.23,51.55,49.57,132.5,3640862,133.19,134.17,131.37,283.67,12669270,285.45,291.25,278.01
04/02/2018,1371.99,10432560,1417.62,1421.358,1355,49.78,4169489,51.77,51.95,48.96,132.07,3141275,134.96,136.41,130.39,280.29,13343310,291.94,292.87,275.05
03/29/2018,1447.34,12570020,1406,1455.47,1365.2,51.96,3057919,51.3,52.4301,51.03,135.98,2524738,134.89,137.49,134.5104,295.35,19115850,287,295.35,275.9
03/28/2018,1431.42,13680370,1447,1455.9,1386.17,50.85,4176292,50.9,51.2615,50.05,133.9,2210205,135.6,136.5,132.56,285.77,18949520,298.39,298.8,281.61
03/27/2018,1497.05,6887274,1572.4,1575.965,1482.32,50.9,2904031,52.3,52.35,50.55,135.59,1796185,139.41,139.67,134.97,300.69,12028240,322.49,322.9,297
03/26/2018,1555.86,5592200,1530,1556.99,1499.25,51.86,3210530,51.94,52.04,50.64,138.92,1949631,135.49,139.12,134.99,320.35,11970640,309.36,321.03,302
03/23/2018,1495.56,7977655,1539.01,1549.02,1495.36,51.01,3962827,52.63,53.1,50.99,133.76,2039206,137.06,137.94,133.75,300.94,9504181,307.41,310.73,300.36
03/22/2018,1544.92,6213379,1565.47,1573.85,1542.4,52.31,4853873,53.58,54.18,52.29,137.25,1599684,139.09,140.96,137.15,306.7,7959714,313.07,314.12,305.66
03/21/2018,1581.86,4740884,1586.45,1590,1563.17,54.09,4811570,54.21,54.61,53.165,140.42,1232296,140.27,141.32,139.54,316.48,5061869,316.35,319.4,314.511
03/20/2018,1586.51,4554675,1550.34,1587,1545.41,55.32,2555571,54.93,55.7,54.67,140.55,1340674,140.52,141.3,140.15,317.5,5983240,313.26,319.5,312.8
03/19/2018,1544.93,6406413,1554.53,1561.66,1525.35,54.62,3792519,55.33,55.69,54.19,139.82,1646176,139.93,140.55,138.5,313.48,9844201,315.8,317,307.34
03/16/2018,1571.68,5291848,1583.45,1589.44,1567.5,55.4,4574425,55.31,56.41,55.27,141.06,2596314,142.01,142.45,141.05,318.45,7315268,321.42,324.11,318.37
03/15/2018,1582.32,4057694,1595,1596.91,1578.11,55.17,2975730,55.35,55.56,54.93,141.73,1308520,141.58,143.04,140.94,321.09,5465467,323.17,323.4,318.14
03/14/2018,1591,4236655,1597,1606.444,1590.89,55.28,4267019,56.57,57.21,55.16,141.43,1310079,142.42,142.99,140.67,321.55,10463840,318.16,323.88,317.7
03/13/2018,1588.18,6514336,1615.96,1617.54,1578.01,56.23,4356579,56.86,57.44,56.03,141.75,2013042,142.48,143.36,141.57,315.88,12878750,323.87,325.8409,313.278
03/12/2018,1598.39,5146149,1592.6,1605.33,1586.7,56.5,3255584,56.26,56.97,55.63,141.81,2190195,143.22,143.67,141.31,321.3,20277420,333.56,333.98,318.6
03/09/2018,1578.89,4508650,1563.5,1578.94,1559.08,56.07,3469410,55.05,56.08,54.65,143.29,2496165,141.86,144.61,140.19,331.44,14320240,321.33,331.44,320.23
03/08/2018,1551.86,3882904,1550,1554.88,1545.25,54.79,4245610,54.33,55.69,54.28,139.35,1619427,139.19,140.21,138.85,317,11366700,322.2,322.9176,314.13
03/07/2018,1545,4164829,1526.52,1545.9,1522.51,54.11,3216908,53.12,54.17,53.04,138.98,1629541,137,139.44,136.52,321.16,17110740,320,323.74,314.55
03/06/2018,1537.64,4433105,1533.2,1542.13,1528,53.57,4260202,53.34,54.02,52.9,137.61,2375202,136.58,138.4721,136,325.22,18245450,319.88,325.79,316.5
03/05/2018,1523.61,5192119,1494.24,1525.38,1481,53.19,3974746,52.9,53.6939,52.69,135.73,3597572,138.45,138.96,134.29,315,18957770,302.85,316.91,297.6
03/02/2018,1500.25,6573973,1469.1,1501.05,1455.0101,53.18,4917389,52.9,53.415,51.87,139.58,2385471,136.52,139.95,135.13,301.05,13278500,284.65,301.18,283.23
03/01/2018,1493.45,6820462,1513.6,1518.49,1465,53.48,5879186,54.14,55.31,53.2995,137.54,3056953,141.21,142.07,137.17,290.39,11892990,292.75,295.25,283.83
02/28/2018,1512.45,4498688,1519.51,1528.7,1512,54.25,4343788,54.41,54.6,53.635,141.21,2426514,138.5,143.34,138.5,291.38,7501444,293.1,295.75,290.78
02/27/2018,1511.98,4791167,1524.5,1526.78,1507.21,54.26,4847833,54.89,55.6,54.24,138.12,2203897,141.79,142.35,138.08,290.61,9247414,294.77,297.36,290.59
02/26/2018,1521.95,4944679,1509.2,1522.84,1507,55,4961181,53.99,55.13,53.92,141.35,1873806,142.58,143.17,141.23,294.16,10256830,288.75,295.6475,287.01
02/23/2018,1500,4395443,1495.34,1500,1486.5,53.39,3394712,53.3,53.48,52.72,142.17,1329496,141.82,142.24,140.65,285.93,7292789,281,286,277.81
02/22/2018,1485.34,4806267,1495.36,1502.54,1475.76,52.98,4356012,53.24,53.41,52.6998,140.6,2029397,142.19,142.71,139.82,278.14,8878337,283.88,284.5,274.45
02/21/2018,1482.92,6270085,1485,1503.49,1478.92,52.78,5394911,51.96,53.86,51.825,141.96,3809841,140.81,144.86,140.62,281.04,9348109,282.07,286.64,280.01
02/20/2018,1468.35,6473520,1446.49,1488.77,1446.49,51.72,3379741,51.23,52.23,51.1,140.44,2148031,138.14,140.95,138.1313,278.55,7754759,277.74,285.812,276.61
02/16/2018,1448.69,4464048,1457.37,1465.8,1446.56,51.58,3887448,51.8,52.205,51.53,138.5,2855444,140.76,141.44,138.48,278.52,8302883,278.73,281.96,275.69
02/15/2018,1461.76,5634873,1466.89,1468.94,1436.8367,51.67,3125368,51.45,51.88,50.94,141.29,4295294,142.12,144.95,140.85,280.27,10724010,270.03,280.5,267.63
02/14/2018,1451.05,5940392,1406.25,1452.06,1403.36,51.07,4960426,50.24,51.56,50.11,145.24,3542191,141,145.4,140.32,266,10948740,260.47,269.88,260.33
02/13/2018,1414.51,5880823,1385.93,1419.72,1383.53,50.87,3748437,49.7,50.92,49.64,140.61,1973984,138.45,141.02,137.711,258.27,6805745,257.29,261.41,254.7
02/12/2018,1386.23,6718037,1364.67,1393.81,1344.01,50.09,5435799,48.79,50.51,48.65,139.1,2818883,137.42,139.93,137.27,257.95,8518564,252.14,259.15,249
02/09/2018,1339.6,14128670,1373.49,1383.5,1265.93,48.36,6818266,49.7,49.73,46.33,136.29,2881543,134.54,137.47,131.1,249.47,16899060,253.85,255.7999,236.11
02/08/2018,1350.5,8496355,1429.675,1433.7522,1349.94,48.6,5991180,51.44,51.46,48.51,133.88,2956496,139.61,139.94,133.81,250.1,9267707,267.08,267.62,250
02/07/2018,1416.78,7126128,1449,1460.99,1415.15,51.4,4831547,50.91,51.98,50.89,139.64,1800625,139.25,142.77,138.6601,264.56,8729209,266.58,272.45,264.325
02/06/2018,1442.84,10937550,1361.46,1443.99,1351.79,51.18,6777360,49.32,51.5,48.79,140.03,2881832,134.07,140.23,131,265.72,12412240,247.7,266.7,245
02/05/2018,1390,11422520,1402.62,1458.98,1320.72,49.76,6823446,51.99,52.39,49.75,136.34,2895187,140.82,142.6,136.28,254.26,11816490,262,267.899,250.03
02/02/2018,1429.95,11014340,1477.39,1498,1414,52.1,5089495,53.49,53.99,52.03,141.17,2665425,146.69,147.01,140.97,267.43,9030600,263,270.62,262.71
02/01/2018,1390,8985040,1445,1459.8799,1385.1419,53.88,3581798,54,54.64,53.59,147.52,1674872,146.6,148.265,145.82,265.07,9651161,266.41,271.95,263.38
01/31/2018,1450.89,6386185,1451.3,1472.58,1450.04,54.32,5962387,53.08,54.71,53,147.34,2315294,147.42,148.66,146.929,270.3,11653530,281.94,282.289,269.58
01/30/2018,1437.82,5802415,1403.17,1439.25,1392,52.59,4736028,52.45,53.05,52.36,147.27,1658163,148.22,149.21,147.06,278.8,12055820,277,282.73,272.7
01/29/2018,1417.68,5690168,1409.18,1431.39,1400.44,52.68,5953297,52.79,53.16,52.585,147.99,2201502,146.66,148.91,145.772,284.59,17377340,274.2,286.81,273.92
01/26/2018,1402.05,4825682,1392.01,1402.53,1380.91,53.07,7054952,53.65,53.9,52.34,147.14,1111614,145.71,147.15,144.92,274.6,10932370,271.485,274.6,268.76
01/25/2018,1377.95,4741473,1368,1378.34,1357.62,53.05,10222120,54,54.55,52.21,145.5,1198028,144.52,146.055,143.985,269.7,15311560,263,272.3,260.23
01/24/2018,1357.51,6781297,1374.82,1388.16,1338,54.79,16343280,54.35,55.46,53.45,144.39,3711997,146.12,146.69,143.83,261.3,17193780,250.88,261.71,249.311
01/23/2018,1362.54,5130673,1338.09,1364.9,1337.34,58.29,3210192,57.74,58.46,57.4,145.8,1499491,143.54,146.43,143.04,250.29,27637170,255.05,257.71,248.02
01/22/2018,1327.31,4126235,1297.17,1327.45,1296.6636,58.1,3528835,57.99,58.34,57.5305,143.81,2153912,144.25,144.29,142.065,227.58,17128090,222,227.785,221.2
01/19/2018,1294.58,4455108,1312,1313,1292.99,58.06,3141108,58.59,58.59,57.76,144.07,3267004,141.62,144.07,141.44,220.46,10356210,222.75,223.49,218.5
01/18/2018,1293.32,4021640,1293.95,1304.6,1284.02,58.34,3969309,58,58.71,57.56,141.13,1691176,141.65,142.69,140.87,220.33,8212094,220.34,220.58,216.55
01/17/2018,1295,5240634,1312.24,1314,1280.88,58.16,3143402,58.31,58.58,57.8,142,2433224,140.21,142.64,139.84,217.5,9070403,221,221.15,216.32
01/16/2018,1304.86,7155026,1323,1339.94,1292.3,57.98,5277626,58.79,59.08,57.53,139.12,2403421,141.36,141.39,138.35,221.53,13495260,224.24,226.07,217.2
01/12/2018,1305.2,5434547,1273.3925,1305.76,1273.3925,58.47,7505254,56.56,58.73,56.56,139.78,1806773,140.11,140.255,138.53,221.23,8190531,217.18,222.55,216
01/11/2018,1276.68,3104031,1259.74,1276.77,1256.46,56.42,11338030,54.49,57,54.18,139.43,1326509,136.645,139.54,136.645,217.24,6988980,214.29,217.75,213.35
01/10/2018,1254.33,2679832,1245.15,1254.33,1237.23,53.78,7637125,53.23,54.02,52.88,137.7,1143445,136.91,137.79,136.51,212.52,5948247,207.57,213.64,206.91
01/09/2018,1252.7,3657243,1256.9,1259.33,1241.76,52.08,3410412,52.97,53.37,52.005,137.71,3071480,136.52,138.3,136,209.31,6111640,212.11,212.98,208.59
01/08/2018,1246.87,4270121,1236,1253.079,1232.03,52.13,3515285,52.6,52.64,51.93,136.34,3275513,134.11,136.58,134.11,212.05,5550909,210.02,212.5,208.44
01/05/2018,1229.14,3536299,1217.51,1229.14,1210,52.65,2967608,52.78,52.8388,52.43,134.4,3404292,136.45,136.45,134.2,209.99,7003241,207.25,210.02,205.59
01/04/2018,1209.59,3015997,1205,1215.8699,1204.66,52.67,3557059,52.48,54.4,52.265,135.7,3186884,136.85,137.15,134.95,205.63,6019937,206.2,207.05,204.0006
01/03/2018,1204.2,3094175,1188.3,1205.49,1188.3,52.34,5074330,52.86,52.86,52.055,136.45,1507877,134.01,136.8,133.7,205.05,8585808,202.05,206.21,201.5
01/02/2018,1189.01,2673958,1172,1190,1170.51,52.99,4084412,52.33,53.1,51.9,133.75,2906928,135.89,135.98,132.2,201.07,10891830,196.1,201.65,195.42
12/29/2017,1169.47,2678122,1182.35,1184,1167.5,52.03,2696796,52.42,52.82,52.01,135.73,1685606,136.51,137.6,135.35,191.96,5180539,192.51,193.95,191.22
12/28/2017,1186.1,1838549,1189,1190.1,1184.38,52.46,1582305,52.45,52.63,52.22,136.57,1704183,136.46,136.64,135.5,192.71,10097040,187.18,194.49,186.85
12/27/2017,1182.26,1866171,1179.91,1187.29,1175.61,52.4,2831434,52.8,52.88,52.06,136.25,2284504,133.7,136.33,133.6,186.24,3990782,187.8,188.1,185.22
12/26/2017,1176.76,1988906,1168.36,1178.32,1160.55,52.85,2774202,52.35,53.215,52.33,133.3,1151076,133.96,134.225,133.15,187.76,3044444,189.78,189.94,186.4
12/22/2017,1168.36,1575845,1172.08,1174.6199,1167.8301,52.59,2425104,52.72,52.88,52.42,133.97,2780885,133.7,134.74,133.5,189.94,3772823,188.33,190.95,186.8
12/21/2017,1174.76,2055103,1175.9,1179.17,1167.64,52.79,7022686,52.16,53.47,52.07,133.95,1908485,134.45,135.18,133.47,188.62,3548372,189.44,190.95,187.58
12/20/2017,1177.62,2364984,1190.5,1191,1176,51.92,5172139,51.57,52.1,51.17,133.84,1455646,133.68,134.26,133.265,188.82,6408432,187.94,189.11,185.26
12/19/2017,1187.38,2574578,1189.15,1192.97,1179.1401,51.44,3019141,51.6,51.81,51.28,133.14,2914797,133.88,134.04,132.645,187.02,7025428,190.18,190.2981,185.75
12/18/2017,1190.58,2943252,1187.37,1194.78,1180.91,51.49,3236006,51.25,51.66,51.25,133.34,3720669,130.45,134.31,130.33,190.42,5007915,191.2,191.65,188.9
12/15/2017,1179.14,4775009,1179.03,1182.75,1169.33,51.06,9074165,50.67,51.5,50.4,129.82,4092282,128.7,129.9,128.08,190.12,7272899,189.61,191.43,188.01
12/14/2017,1174.26,3120265,1163.71,1177.93,1162.45,50.21,4503075,50.59,51.36,50.075,127.72,2536609,128.58,128.785,127.69,189.56,7758883,187.98,192.64,187.2
12/13/2017,1164.13,2588740,1170,1170.87,1160.27,50.09,2773754,50.58,50.75,49.85,128.47,2119587,128.88,129.64,128.35,187.86,4702165,186.1,188.69,185.41
12/12/2017,1165.08,2208812,1166.51,1173.6,1161.61,50.47,2797679,51.27,51.53,50.38,128.76,1529245,128.6,129.02,127.93,185.73,4165826,186.01,187.85,184.8183
12/11/2017,1168.92,2360068,1164.6,1169.9,1157,51.3,2821941,50.78,51.59,50.76,128.57,1432705,128.84,129.25,128,186.22,5253442,187.85,189.42,185.91
12/08/2017,1162,2979278,1170.4,1172.79,1157.1,51.02,3808253,51.23,51.79,50.93,129.32,4325149,128.41,129.99,128.39,188.54,4964188,186.5,189.42,186.3
12/07/2017,1159.79,2508813,1156.59,1163.19,1151,50.88,3045454,49.53,50.9205,49.3,127.85,1464967,127.21,127.98,126.9042,185.2,4656700,185.71,187.34,183.22
12/06/2017,1152.35,2777524,1137.99,1155.89,1136.08,49.61,2791254,49.39,49.81,49.19,127.3,1638826,127.74,128.05,127.15,185.3,5355126,183.38,186.4844,182.88
12/05/2017,1141.57,4074846,1128.26,1159.27,1124.74,49.47,3592344,49.85,50,49.2099,127.53,2063936,127.92,129.47,127.38,184.21,5781783,183.5,188.14,181.19
12/04/2017,1133.95,5926970,1173.85,1175.2,1128,49.93,7113572,50.1,51.47,49.65,127.73,2128509,127.71,129.56,127.67,184.04,9066897,189.36,189.72,178.38
12/01/2017,1162.35,4101175,1172.05,1179.65,1152,49,6228531,49.67,50.38,48.69,126.86,2371086,126.03,127.34,124.45,186.82,6216025,186.99,189.8,185
11/30/2017,1176.75,4472454,1167.1,1178.5701,1160,50.49,5978487,49.76,51.1116,49.3,127,3102675,126.14,127.97,125.65,187.58,6615516,190.31,190.86,186.68
11/29/2017,1161.27,9242181,1194.8,1194.8,1145.19,49.25,8150790,49.38,51.16,48.66,126.49,2721723,127.25,127.43,125.61,188.15,14180450,198.91,199.029,184.32
11/28/2017,1193.6,4548064,1204.88,1205.34,1188.521,49.22,3862742,48.44,49.42,48.2,126.9,3064750,127.25,127.55,126.56,199.18,6975416,195.34,199.68,194.01
11/27/2017,1195.83,6718385,1202.66,1213.41,1191.15,48.42,2328112,48.61,48.8336,48.3,126.93,2560256,126.33,127.37,126.33,195.05,3200207,195.56,195.85,194
11/24/2017,1186,3528011,1160.7,1186.84,1160.7,48.56,1352400,48.66,48.76,48.35,126.5,729350,126.51,127.1,126.38,195.75,2160535,196.65,196.9,195.33
11/22/2017,1156.16,3549453,1141,1160.27,1141,48.66,2323088,48.58,48.97,48.27,126.39,2323935,127.96,128,126.07,196.32,5892321,196.58,196.75,193.63
11/21/2017,1139.49,2461416,1132.86,1140,1128.2,48.65,2789137,47.89,48.92,47.54,127.62,3467926,126.33,128.37,126.33,196.23,4618281,195.04,197.52,194.971
11/20/2017,1126.31,2146183,1129.77,1133.42,1122.55,47.69,2435918,47.33,47.88,47.12,125.91,1937760,125.33,126.24,125.06,194.1,3748824,193.3,194.32,191.9
11/17/2017,1129.88,2360174,1138.28,1138.8,1125.8101,47.39,2324385,47.6,47.75,47.1883,125.48,3601316,123.98,125.64,123.77,193.2,3902383,195.74,195.95,192.65
11/16/2017,1137.29,2210454,1130.16,1138.16,1130.05,47.68,4461805,47.26,48.06,47.24,124.38,3490602,121.94,124.42,121.5001,195.51,5669799,194.33,197.7,193.75
11/15/2017,1126.69,3917182,1127.01,1131.75,1121.63,47.19,5212817,45.71,47.31,45.45,122.26,3043260,122.91,122.96,121.38,192.12,4198868,194.54,195.42,191.53
11/14/2017,1136.84,3136307,1130.11,1138,1123.89,45.81,1827200,45.3,45.97,45.27,123.06,2141797,120.08,123.1,119.95,195.71,3440382,193.64,195.88,193
11/13/2017,1129.17,2913376,1123,1139.9,1122.34,45.74,1772439,45.63,45.86,45.33,120.39,2387311,119.67,120.88,119.599,195.08,4605285,191.12,196.05,191
11/10/2017,1125.35,2178670,1126.1,1131.75,1124.06,45.82,2432935,45.64,46.12,45.56,120.11,3377034,119.04,120.87,118.01,192.02,6619613,191.61,192.59,189.5
11/09/2017,1129.13,3729458,1125.96,1129.6209,1115.77,45.77,3559185,45.85,46.35,45.36,118.81,3317549,119.26,120.12,118.13,193.9,5959214,194.46,194.49,190.81
11/08/2017,1132.88,2575956,1122.82,1135.54,1119.11,46.37,3198569,46.42,46.98,45.84,119.98,6134025,121,124.34,119.19,196.44,4233343,196,197.09,194.74
